0.101125,4,4,4,5
0.581125,5,4,4,5
1.06112,5,4,4,5
1.54112,5,4,4,5
2.02112,5,4,4,5
2.50112,5,4,4,5
3.14112,5,4,4,5
3.62112,5,4,4,5
4.10112,5,4,4,5
4.58112,5,4,4,5
5.06112,5,4,4,5
5.54112,5,4,4,5
6.02112,5,4,4,5
6.50112,5,4,4,5
7.14112,5,4,4,5
7.62112,5,4,4,5
8.10112,5,4,4,5
8.58112,5,4,4,5
9.06112,5,4,4,5
9.54112,5,4,4,5
10.0211,5,4,4,5
10.5011,5,4,4,5
11.1411,5,4,4,5
11.6211,5,4,4,5
12.1011,5,4,4,5
12.5811,5,4,4,5
13.0611,5,4,4,5
13.5411,5,4,4,5
14.0211,5,4,4,5
14.5011,5,4,4,5
15.1411,5,4,4,5
15.6211,5,4,4,5
16.1011,5,4,4,5
16.5811,5,4,4,5
17.0611,5,4,4,5
17.5411,5,4,4,5
18.0211,5,4,4,5
18.5011,5,4,4,5
19.1411,5,4,4,5
19.6211,5,4,4,5
20.1011,5,4,4,5
20.5811,5,4,4,5
21.0611,5,4,4,5
21.5411,5,4,4,5
22.0211,5,4,4,5
22.5011,5,4,4,5
23.1411,5,4,4,5
23.6211,5,4,4,5
24.1011,5,4,4,5
24.5811,5,4,4,5
25.0611,5,4,4,5
25.5411,5,4,4,5
26.0211,5,4,4,5
26.5011,5,4,4,5
27.1411,5,4,4,5
27.6211,5,4,4,5
28.1011,5,4,4,5
28.5811,5,4,4,5
29.0611,5,4,4,5
29.5411,5,4,4,5
